2021-12-01 12:41:02,778 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:41:02,784 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:41:02,784 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:41:07,038 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:41:07,039 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:41:07,039 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:41:07,613 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:41:07,619 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:41:07,619 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:41:08,067 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:41:08,069 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:41:08,069 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:41:08,950 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:41:16,461 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:41:16,461 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:47:41,800 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:47:41,801 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:47:41,801 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:47:42,598 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:47:42,599 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:47:42,599 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:47:42,879 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:47:43,171 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:47:43,171 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:47:43,399 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:47:43,399 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:47:43,400 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:47:43,782 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:47:43,783 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:47:43,783 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:47:44,214 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:47:44,215 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:47:44,215 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:47:44,495 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:47:44,501 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:47:44,501 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:47:44,703 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:47:44,704 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:47:44,704 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 12:47:45,236 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 12:47:48,145 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 12:47:48,145 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 13:00:33,263 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 13:00:33,264 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 13:00:33,264 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 13:00:33,585 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 13:00:33,590 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 13:00:33,590 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 13:00:34,043 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 13:00:34,045 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 13:00:34,045 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-12-01 13:00:34,741 INFO    MainThread:240991 [wandb_init.py:_resume_backend():279] resuming backend
2021-12-01 13:00:35,757 INFO    MainThread:240991 [wandb_init.py:_pause_backend():270] pausing backend
2021-12-01 13:00:35,757 INFO    MainThread:240991 [jupyter.py:save_ipynb():374] not saving jupyter notebook
